case_id,split,validation_status,query,expected_answer,query_profile,marketing_domain,analysis_task,business_objective,funnel_stage,metric_family,scope_type,temporal_granularity,difficulty,evidence_type,answer_mode,language_style,risk_types,campaign_ref
structured.c0010.weekly-impressions,holdout,auto_validated,[그로우랩] 여름 컬렉션 | 앱 설치 성장 | 2025-05 | C0010의 2025-05-14부터 2025-05-20까지 Google Ads 노출 수 합계를 계산해줘,노출 수: 713101건,structured_exact,delivery_awareness,aggregation,app_growth,awareness,delivery_reach,campaign_platform_period,week,l3_aggregation_or_comparison,pg_metric,numeric_fact,professional_ko,none,C0010
structured.c0011-c0023.campaign-clicks,tune,auto_validated,같은 기간 Meta Ads의 클릭 수을 C0011와 C0023 캠페인으로 비교해줘,"C0011 13486, C0023 8015로 C0011가 더 높습니다.",structured_exact,traffic_engagement,campaign_comparison,lead_generation,consideration,traffic_engagement,cross_campaign_period,week,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0011
structured.c0011.clicks,tune,auto_validated,[그로우랩] 온라인 클래스 | 리드 생성 | 2025-05 | C0011의 2025-08-14 Meta Ads 클릭 수 값은 얼마야?,클릭 수: 957건,structured_exact,traffic_engagement,metric_lookup,lead_generation,consideration,traffic_engagement,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0011
structured.c0011.platform-impressions,tune,auto_validated,[그로우랩] 온라인 클래스 | 리드 생성 | 2025-05 | C0011의 첫 7일 노출 수을 Meta Ads와 YouTube로 비교해줘,"Meta Ads 951703, YouTube 1231130로 YouTube가 더 높습니다.",structured_exact,delivery_awareness,platform_comparison,lead_generation,awareness,delivery_reach,cross_platform_period,week,l3_aggregation_or_comparison,pg_metric,comparison,ko_en_mixed,none,C0011
structured.c0011.weekly-clicks,tune,auto_validated,[그로우랩] 온라인 클래스 | 리드 생성 | 2025-05 | C0011의 2025-06-04부터 2025-06-10까지 Meta Ads 클릭 수 합계를 계산해줘,클릭 수: 7881건,structured_exact,traffic_engagement,aggregation,lead_generation,consideration,traffic_engagement,campaign_platform_period,week,l3_aggregation_or_comparison,pg_metric,numeric_fact,professional_ko,none,C0011
structured.c0012-c0024.campaign-spend,tune,auto_validated,같은 기간 Google Ads의 광고비을 C0012와 C0024 캠페인으로 비교해줘,"C0012 2835949.36, C0024 2035989.73로 C0012가 더 높습니다.",structured_exact,budget_delivery,campaign_comparison,retention,cross_funnel,spend_cost,cross_campaign_period,week,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0012
structured.c0012.platform-clicks,tune,auto_validated,[그로우랩] 프리미엄 플랜 | 재구매 활성화 | 2025-06 | C0012의 첫 7일 클릭 수을 Google Ads와 Meta Ads로 비교해줘,"Google Ads 10132, Meta Ads 3890로 Google Ads가 더 높습니다.",structured_exact,traffic_engagement,platform_comparison,retention,consideration,traffic_engagement,cross_platform_period,week,l3_aggregation_or_comparison,pg_metric,comparison,ko_en_mixed,none,C0012
structured.c0012.spend,tune,auto_validated,[그로우랩] 프리미엄 플랜 | 재구매 활성화 | 2025-06 | C0012의 2025-08-05 Meta Ads 광고비 값은 얼마야?,광고비: 215751.71 KRW,structured_exact,budget_delivery,metric_lookup,retention,cross_funnel,spend_cost,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0012
structured.c0012.weekly-spend,tune,auto_validated,[그로우랩] 프리미엄 플랜 | 재구매 활성화 | 2025-06 | C0012의 2025-06-25부터 2025-07-01까지 YouTube 광고비 합계를 계산해줘,광고비: 2860647.19 KRW,structured_exact,budget_delivery,aggregation,retention,cross_funnel,spend_cost,campaign_platform_period,week,l3_aggregation_or_comparison,pg_metric,numeric_fact,professional_ko,none,C0012
structured.c0013-c0025.campaign-impressions,tune,auto_validated,같은 기간 Google Ads의 노출 수을 C0013와 C0025 캠페인으로 비교해줘,"C0013 209242, C0025 262078로 C0025가 더 높습니다.",structured_exact,delivery_awareness,campaign_comparison,acquisition,awareness,delivery_reach,cross_campaign_period,week,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0013
structured.c0013.conversions,tune,auto_validated,[리프] 구독 서비스 | 신규 고객 확보 | 2025-01 | C0013의 2025-01-31 Google Ads 전환 수 값은 얼마야?,전환 수: 45건,structured_exact,conversion_acquisition,metric_lookup,acquisition,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0013
structured.c0013.tracking-gap,tune,needs_review,C0013 캠패인 전환추적 누락된날짜 찾아줘,"전환 추적 누락 날짜는 2025-02-15, 2025-02-16, 2025-02-17입니다.",structured_exact,measurement_quality,anomaly_detection,acquisition,cross_funnel,data_quality,campaign_period,comparative_periods,l3_aggregation_or_comparison,pg_observation,data_quality_alert,noisy_ko,tracking_gap,C0013
structured.c0013.weekly-impressions,tune,auto_validated,[리프] 구독 서비스 | 신규 고객 확보 | 2025-01 | C0013의 2025-01-01부터 2025-01-07까지 Google Ads 노출 수 합계를 계산해줘,노출 수: 209242건,structured_exact,delivery_awareness,aggregation,acquisition,awareness,delivery_reach,campaign_platform_period,week,l3_aggregation_or_comparison,pg_metric,numeric_fact,professional_ko,none,C0013
structured.c0014-c0026.campaign-clicks,tune,auto_validated,같은 기간 Meta Ads의 클릭 수을 C0014와 C0026 캠페인으로 비교해줘,"C0014 7601, C0026 4365로 C0014가 더 높습니다.",structured_exact,traffic_engagement,campaign_comparison,retargeting,consideration,traffic_engagement,cross_campaign_period,week,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0014
structured.c0014.conversion_value,tune,auto_validated,[리프] 웰컴 키트 | 리타게팅 전환 | 2025-01 | C0014의 2025-02-04 YouTube 전환 가치 값은 얼마야?,전환 가치: 3522963.07 KRW,structured_exact,revenue_profitability,metric_lookup,retargeting,conversion,value_return,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0014
structured.c0014.platform-spend,tune,auto_validated,[리프] 웰컴 키트 | 리타게팅 전환 | 2025-01 | C0014의 첫 7일 광고비을 Meta Ads와 YouTube로 비교해줘,"Meta Ads 4446187.98, YouTube 4494829.74로 YouTube가 더 높습니다.",structured_exact,budget_delivery,platform_comparison,retargeting,cross_funnel,spend_cost,cross_platform_period,week,l3_aggregation_or_comparison,pg_metric,comparison,ko_en_mixed,none,C0014
structured.c0014.weekly-clicks,tune,auto_validated,[리프] 웰컴 키트 | 리타게팅 전환 | 2025-01 | C0014의 2025-01-22부터 2025-01-28까지 YouTube 클릭 수 합계를 계산해줘,클릭 수: 6872건,structured_exact,traffic_engagement,aggregation,retargeting,consideration,traffic_engagement,campaign_platform_period,week,l3_aggregation_or_comparison,pg_metric,numeric_fact,professional_ko,none,C0014
structured.c0015-c0051.campaign-spend,tune,auto_validated,같은 기간 Google Ads의 광고비을 C0015와 C0051 캠페인으로 비교해줘,"C0015 3218641.82, C0051 3442044.11로 C0051가 더 높습니다.",structured_exact,budget_delivery,campaign_comparison,awareness,cross_funnel,spend_cost,cross_campaign_period,week,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0015
structured.c0015.ctr,tune,auto_validated,[리프] 모바일 앱 | 브랜드 인지도 | 2025-01 | C0015의 2025-04-18 Meta Ads CTR 값은 얼마야?,CTR: 0.014067 (1.4067%),structured_exact,traffic_engagement,metric_lookup,awareness,consideration,traffic_engagement,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0015
structured.c0015.platform-impressions,tune,auto_validated,[리프] 모바일 앱 | 브랜드 인지도 | 2025-01 | C0015의 첫 7일 노출 수을 Google Ads와 Meta Ads로 비교해줘,"Google Ads 236061, Meta Ads 351636로 Meta Ads가 더 높습니다.",structured_exact,delivery_awareness,platform_comparison,awareness,awareness,delivery_reach,cross_platform_period,week,l3_aggregation_or_comparison,pg_metric,comparison,ko_en_mixed,none,C0015
structured.c0015.weekly-spend,tune,auto_validated,[리프] 모바일 앱 | 브랜드 인지도 | 2025-01 | C0015의 2025-02-12부터 2025-02-18까지 YouTube 광고비 합계를 계산해줘,광고비: 3124062.06 KRW,structured_exact,budget_delivery,aggregation,awareness,cross_funnel,spend_cost,campaign_platform_period,week,l3_aggregation_or_comparison,pg_metric,numeric_fact,professional_ko,none,C0015
structured.c0016-c0052.campaign-impressions,tune,auto_validated,같은 기간 Google Ads의 노출 수을 C0016와 C0052 캠페인으로 비교해줘,"C0016 867514, C0052 628770로 C0016가 더 높습니다.",structured_exact,delivery_awareness,campaign_comparison,app_growth,awareness,delivery_reach,cross_campaign_period,week,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0016
structured.c0016.roas,tune,auto_validated,[데일리픽] 체험 패키지 | 앱 설치 성장 | 2025-02 | C0016의 2025-04-28 Google Ads ROAS 값은 얼마야?,ROAS: 15.60272101배,structured_exact,revenue_profitability,metric_lookup,app_growth,conversion,value_return,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0016
structured.c0016.weekly-impressions,tune,auto_validated,[데일리픽] 체험 패키지 | 앱 설치 성장 | 2025-02 | C0016의 2025-03-05부터 2025-03-11까지 Google Ads 노출 수 합계를 계산해줘,노출 수: 1025053건,structured_exact,delivery_awareness,aggregation,app_growth,awareness,delivery_reach,campaign_platform_period,week,l3_aggregation_or_comparison,pg_metric,numeric_fact,professional_ko,none,C0016
structured.c0017-c0077.campaign-clicks,validation,auto_validated,같은 기간 Meta Ads의 클릭 수을 C0017와 C0077 캠페인으로 비교해줘,"C0017 9467, C0077 4337로 C0017가 더 높습니다.",structured_exact,traffic_engagement,campaign_comparison,lead_generation,consideration,traffic_engagement,cross_campaign_period,week,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0017
structured.c0017.cpa,validation,auto_validated,[데일리픽] 신제품 | 리드 생성 | 2025-02 | C0017의 2025-04-13 Meta Ads CPA 값은 얼마야?,CPA: 14182.10 KRW,structured_exact,conversion_acquisition,metric_lookup,lead_generation,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0017
structured.c0017.platform-clicks,validation,auto_validated,[데일리픽] 신제품 | 리드 생성 | 2025-02 | C0017의 첫 7일 클릭 수을 Meta Ads와 YouTube로 비교해줘,"Meta Ads 9467, YouTube 8132로 Meta Ads가 더 높습니다.",structured_exact,traffic_engagement,platform_comparison,lead_generation,consideration,traffic_engagement,cross_platform_period,week,l3_aggregation_or_comparison,pg_metric,comparison,ko_en_mixed,none,C0017
structured.c0017.weekly-clicks,validation,auto_validated,[데일리픽] 신제품 | 리드 생성 | 2025-02 | C0017의 2025-02-26부터 2025-03-04까지 Meta Ads 클릭 수 합계를 계산해줘,클릭 수: 9467건,structured_exact,traffic_engagement,aggregation,lead_generation,consideration,traffic_engagement,campaign_platform_period,week,l3_aggregation_or_comparison,pg_metric,numeric_fact,professional_ko,none,C0017
structured.c0018-c0078.campaign-spend,validation,auto_validated,같은 기간 Google Ads의 광고비을 C0018와 C0078 캠페인으로 비교해줘,"C0018 1243692.98, C0078 4516407.55로 C0078가 더 높습니다.",structured_exact,budget_delivery,campaign_comparison,retention,cross_funnel,spend_cost,cross_campaign_period,week,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0018
structured.c0018.cvr,validation,auto_validated,[데일리픽] 여름 컬렉션 | 재구매 활성화 | 2025-03 | C0018의 2025-03-18 Meta Ads CVR 값은 얼마야?,CVR: 0.02727273 (2.7273%),structured_exact,conversion_acquisition,metric_lookup,retention,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0018
structured.c0018.platform-spend,validation,auto_validated,[데일리픽] 여름 컬렉션 | 재구매 활성화 | 2025-03 | C0018의 첫 7일 광고비을 Google Ads와 Meta Ads로 비교해줘,"Google Ads 1243692.98, Meta Ads 1266983.11로 Meta Ads가 더 높습니다.",structured_exact,budget_delivery,platform_comparison,retention,cross_funnel,spend_cost,cross_platform_period,week,l3_aggregation_or_comparison,pg_metric,comparison,ko_en_mixed,none,C0018
structured.c0018.weekly-spend,validation,auto_validated,[데일리픽] 여름 컬렉션 | 재구매 활성화 | 2025-03 | C0018의 2025-03-19부터 2025-03-25까지 YouTube 광고비 합계를 계산해줘,광고비: 983366.94 KRW,structured_exact,budget_delivery,aggregation,retention,cross_funnel,spend_cost,campaign_platform_period,week,l3_aggregation_or_comparison,pg_metric,numeric_fact,professional_ko,none,C0018
structured.c0019-c0079.campaign-impressions,holdout,auto_validated,같은 기간 Google Ads의 노출 수을 C0019와 C0079 캠페인으로 비교해줘,"C0019 337459, C0079 676230로 C0079가 더 높습니다.",structured_exact,delivery_awareness,campaign_comparison,acquisition,awareness,delivery_reach,cross_campaign_period,week,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0019
structured.c0019.impressions,holdout,auto_validated,[브리즈] 온라인 클래스 | 신규 고객 확보 | 2025-03 | C0019의 2025-05-01 Google Ads 노출 수 값은 얼마야?,노출 수: 57930건,structured_exact,delivery_awareness,metric_lookup,acquisition,awareness,delivery_reach,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0019
structured.c0019.weekly-impressions,holdout,auto_validated,[브리즈] 온라인 클래스 | 신규 고객 확보 | 2025-03 | C0019의 2025-04-09부터 2025-04-15까지 Google Ads 노출 수 합계를 계산해줘,노출 수: 368912건,structured_exact,delivery_awareness,aggregation,acquisition,awareness,delivery_reach,campaign_platform_period,week,l3_aggregation_or_comparison,pg_metric,numeric_fact,professional_ko,none,C0019
structured.c0020-c0080.campaign-clicks,holdout,auto_validated,같은 기간 Meta Ads의 클릭 수을 C0020와 C0080 캠페인으로 비교해줘,"C0020 2720, C0080 10276로 C0080가 더 높습니다.",structured_exact,traffic_engagement,campaign_comparison,retargeting,consideration,traffic_engagement,cross_campaign_period,week,l3_aggregation_or_comparison,pg_metric,comparison,professional_ko,none,C0020
structured.c0020.clicks,holdout,auto_validated,[브리즈] 프리미엄 플랜 | 리타게팅 전환 | 2025-04 | C0020의 2025-06-25 YouTube 클릭 수 값은 얼마야?,클릭 수: 339건,structured_exact,traffic_engagement,metric_lookup,retargeting,consideration,traffic_engagement,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0020
